70190902,0,NewHeight,0.122691959
70190902,0,NewRound,0.177578167
70190902,0,Propose,0.000088173
70190902,0,Prevote,2.844841998
70190902,0,PrevoteWait,0.05418526
70190902,0,Precommit,1.00129005
70190902,1,NewRound,1.062404061
70190902,1,Propose,0.000138016
70190902,1,Prevote,0.108111972
70190902,1,Precommit,0.089461102
70190902,1,Commit,0.065722829
70172918,0,NewHeight,0.169701145
70172918,0,NewRound,0.131285857
70172918,0,Propose,0.000085548
70172918,0,Prevote,0.651469898
70172918,0,PrevoteWait,0.070086687
70172918,0,Precommit,0.011005716
70172918,0,Commit,0.054787976
70171742,0,NewHeight,0.140503415
70171742,0,NewRound,0.077411817
70171742,0,Propose,0.000230377
70171742,0,Precommit,0.000071111
70171742,1,NewRound,0.916684501
70171742,1,Propose,0.00013503
70171742,1,Precommit,0.000042899
70171742,1,Commit,0.00010842
70166992,0,NewHeight,0.567217166
70166992,0,NewRound,0.003394171
70166992,0,Propose,0.000102901
70166992,0,Precommit,0.076219348
70166992,1,NewRound,1.012728368
70166992,1,Propose,0.000233022
70166992,1,Prevote,0.059492574
70166992,1,Precommit,0.003316908
70166992,1,Commit,0.035016339
70163399,0,NewHeight,0.456639956
70163399,0,NewRound,0.001069238
70163399,0,Propose,0.000108851
70163399,0,Precommit,0.044203318
70163399,1,NewRound,1.003862163
70163399,1,Propose,0.000131303
70163399,1,Precommit,0.044067106
70163399,2,NewRound,0.554405829
70163399,2,Propose,0.000126324
70163399,2,Precommit,0.000041477
70163399,2,Commit,0.00015701
70936284,0,NewHeight,1.520132042
70936284,0,NewRound,0.002022702
70936284,0,Propose,0.000239503
70936284,0,Prevote,2.937912053
70936284,0,PrevoteWait,0.088719586
70936284,0,Precommit,0.637672203
70936284,0,Commit,0.05429426